titulo,colacion,fecha,promedio,promedio_lineal
Ingeniero Electrónico,27,1991-12-19,,
Ingeniero Industrial,27,1991-12-18,,
Ingeniero Químico,27,1991-12-18,,
Ingeniero Industrial,27,1991-12-17,,
Ingeniero Industrial,27,1991-12-17,,
Ingeniero Industrial,27,1991-12-17,,
Ingeniero Industrial,27,1991-12-16,,
Ingeniero Mecánico,27,1991-12-13,,
Ingeniero Industrial,27,1991-12-12,,
Licenciado en Informática,28,1991-12-12,,
Licenciado en Informática,28,1991-12-12,,
Ingeniero Químico,26,1991-12-11,,
Licenciado en Informática,27,1991-12-10,,
Ingeniero Mecánico,27,1991-12-01,,
Ingeniero Mecánico,27,1991-12-01,,
Ingeniero Electrónico,27,1991-11-22,,
Ingeniero Electrónico,27,1991-11-14,,
Licenciado en Informática,28,1991-10-24,,
Ingeniero Electrónico,27,1991-10-21,,
Licenciado en Informática,28,1991-10-10,,
Ingeniero Industrial,27,1991-10-09,,
Licenciado en Informática,27,1991-10-08,,
Ingeniero Industrial,27,1991-09-02,,
Licenciado en Oceanografía,26,1991-08-14,,
Ingeniero Industrial,27,1991-08-13,,
Ingeniero Industrial,26,1991-08-13,,
Ingeniero Electrónico,26,1991-08-07,,
Ingeniero Mecánico,27,1991-08-05,,
Ingeniero Mecánico,27,1991-08-05,,
Ingeniero Naval,27,1991-08-05,,
Licenciado en Informática,28,1991-07-19,,
Licenciado en Informática,28,1991-07-19,,
Licenciado en Informática,26,1991-07-19,,
Licenciado en Informática,28,1991-07-19,,
Licenciado en Informática,28,1991-07-19,,
Licenciado en Informática,28,1991-07-19,,
Licenciado en Informática,28,1991-07-19,,
Licenciado en Informática,26,1991-07-19,,
Ingeniero Industrial,26,1991-07-18,,
Ingeniero Electrónico,26,1991-07-16,,
Licenciado en Oceanografía,26,1991-07-16,,
Ingeniero Mecánico,26,1991-07-10,,
Ingeniero Industrial,26,1991-07-08,,
Ingeniero Electricista,26,1991-07-02,,
Ingeniero Químico,26,1991-07-02,,
Licenciado en Oceanografía,26,1991-07-01,,
Ingeniero Mecánico,26,1991-06-03,,
Ingeniero Electrónico,26,1991-05-30,,
Ingeniero Naval,26,1991-05-22,,
Ingeniero Industrial,26,1991-05-17,,
Ingeniero Electrónico,26,1991-05-12,,
Licenciado en Análisis de Sistemas,26,1991-05-07,,
Ingeniero Naval,26,1991-04-25,,
Ingeniero Naval,26,1991-04-22,,
Ingeniero Mecánico,26,1991-04-22,,
Ingeniero Industrial,26,1991-04-09,,
Ingeniero Electricista,26,1991-04-01,,
Ingeniero Mecánico,26,1991-04-01,,
Ingeniero Electrónico,26,1991-03-25,,
Ingeniero Industrial,26,1991-03-25,,
Ingeniero Naval,26,1991-03-11,,
Ingeniero Industrial,26,1991-03-04,,
Ingeniero Industrial,26,1991-03-04,,
Ingeniero Químico,26,1991-02-21,,
Ingeniero Industrial,26,1991-02-20,,
Ingeniero Industrial,26,1991-02-19,,
Ingeniero Mecánico,26,1991-02-19,,
Ingeniero Electrónico,26,1991-02-08,,
Licenciado en Oceanografía,26,1990-12-28,,
Ingeniero Electrónico,26,1990-12-27,,
Ingeniero Industrial,26,1990-12-27,,
Ingeniero Industrial,26,1990-12-27,,
Ingeniero Industrial,26,1990-12-21,,
Ingeniero Industrial,26,1990-12-20,,
Ingeniero Electrónico,26,1990-12-19,,
Ingeniero Electrónico,26,1990-12-18,,
Ingeniero Electrónico,26,1990-12-18,,
Ingeniero Industrial,26,1990-12-18,,
Ingeniero Industrial,26,1990-12-17,,
Ingeniero Industrial,26,1990-12-17,,
Ingeniero Industrial,26,1990-12-17,,
Licenciado en Oceanografía,26,1990-12-17,,
Ingeniero Industrial,26,1990-12-14,,
Ingeniero Industrial,26,1990-12-11,,
Ingeniero Industrial,26,1990-12-11,,
Ingeniero Industrial,26,1990-12-11,,
Ingeniero Mecánico,26,1990-12-10,,
Ingeniero Industrial,26,1990-12-04,,
Ingeniero Industrial,26,1990-12-04,,
Ingeniero Industrial,26,1990-12-04,,
Ingeniero Industrial,26,1990-12-04,,
Ingeniero Mecánico,26,1990-12-01,,
Ingeniero Mecánico,26,1990-12-01,,
Licenciado en Oceanografía,26,1990-11-16,,
Licenciado en Oceanografía,26,1990-11-10,,
Licenciado en Análisis de Sistemas,25,1990-11-06,,
Licenciado en Oceanografía,26,1990-11-02,,
Ingeniero Electricista,26,1990-10-01,,
Ingeniero Electricista,26,1990-08-16,,
Ingeniero Electrónico,25,1990-08-16,,
Ingeniero Químico,25,1990-08-14,,
Ingeniero Industrial,25,1990-08-08,,
Ingeniero Naval,25,1990-08-07,,
Ingeniero Electrónico,25,1990-08-04,,
Ingeniero Químico,25,1990-08-04,,
Ingeniero Químico,25,1990-07-31,,
Licenciado en Oceanografía,25,1990-07-27,,
Licenciado en Oceanografía,25,1990-07-27,,
Licenciado en Oceanografía,25,1990-07-27,,
Licenciado en Oceanografía,25,1990-07-27,,
Ingeniero Electrónico,25,1990-07-24,,
Ingeniero Electrónico,25,1990-07-24,,
Ingeniero Industrial,25,1990-07-24,,
Ingeniero Mecánico,25,1990-07-21,,
Ingeniero Electrónico,25,1990-07-18,,
Ingeniero Químico,25,1990-07-16,,
Ingeniero Electrónico,25,1990-07-11,,
Ingeniero Industrial,25,1990-07-02,,
Licenciado en Oceanografía,25,1990-07-01,,
Ingeniero Electrónico,25,1990-06-27,,
Ingeniero Naval,25,1990-06-25,,
Ingeniero Mecánico,25,1990-06-19,,
Ingeniero Electrónico,25,1990-06-05,,
Ingeniero Industrial,25,1990-05-21,,
Ingeniero Industrial,25,1990-05-14,,
Ingeniero Industrial,25,1990-05-14,,
Ingeniero Industrial,25,1990-05-14,,
Licenciado en Oceanografía,25,1990-05-11,,
Ingeniero Mecánico,25,1990-05-10,,
Ingeniero Mecánico,25,1990-05-04,,
Ingeniero Industrial,25,1990-05-03,,
Ingeniero Industrial,25,1990-05-03,,
Ingeniero Electricista,25,1990-05-01,,
Ingeniero Mecánico,25,1990-05-01,,
Ingeniero Electrónico,25,1990-04-25,,
Ingeniero Electrónico,25,1990-04-23,,
Ingeniero Naval,25,1990-04-23,,
Ingeniero Electrónico,25,1990-04-17,,
Ingeniero Naval,25,1990-03-26,,
Ingeniero Electrónico,25,1990-03-20,,
Ingeniero Electrónico,25,1990-03-15,,
Licenciado en Oceanografía,25,1990-03-08,,
Ingeniero Industrial,25,1990-03-06,,
Ingeniero Industrial,25,1990-03-01,,
Licenciado en Análisis de Sistemas,25,1990-02-27,,
Ingeniero Industrial,25,1990-02-20,,
Ingeniero Industrial,25,1990-02-19,,
Ingeniero Industrial,25,1990-02-19,,
Ingeniero Naval,25,1990-02-19,,
Ingeniero Industrial,25,1990-02-15,,
Ingeniero Industrial,25,1990-02-15,,
Ingeniero Industrial,25,1990-02-12,,
Ingeniero Industrial,25,1989-12-31,,
Ingeniero Químico,25,1989-12-31,,
Ingeniero Químico,25,1989-12-29,,
Ingeniero Industrial,25,1989-12-27,,
Ingeniero Electrónico,25,1989-12-27,,
Ingeniero Industrial,25,1989-12-27,,
Ingeniero Electrónico,25,1989-12-26,,
Ingeniero Electrónico,25,1989-12-26,,
Ingeniero Electrónico,25,1989-12-22,,
Ingeniero Industrial,25,1989-12-22,,
Ingeniero Industrial,25,1989-12-22,,
Ingeniero Industrial,25,1989-12-21,,
Ingeniero Electrónico,25,1989-12-20,,
Ingeniero Electrónico,25,1989-12-20,,
Ingeniero Electrónico,25,1989-12-20,,
Ingeniero Electrónico,25,1989-12-20,,
Ingeniero Electrónico,25,1989-12-20,,
Ingeniero Electrónico,25,1989-12-20,,
Ingeniero Electrónico,25,1989-12-20,,
Ingeniero Mecánico,25,1989-12-18,,
Ingeniero Industrial,25,1989-12-18,,
Ingeniero en Armas,25,1989-12-15,,
Ingeniero Químico,25,1989-12-12,,
Ingeniero Industrial,25,1989-12-12,,
Ingeniero Industrial,25,1989-11-27,,
Ingeniero Industrial,25,1989-10-18,,
Ingeniero Industrial,25,1989-10-13,,
Ingeniero Industrial,25,1989-10-05,,
Ingeniero Industrial,25,1989-09-20,,
Ingeniero Naval,25,1989-09-12,,
Ingeniero Químico,24,1989-08-25,,
Ingeniero Industrial,24,1989-08-24,,
Ingeniero Naval,24,1989-08-16,,
Ingeniero Químico,25,1989-08-16,,
Ingeniero Naval,24,1989-08-10,,
Ingeniero Naval,24,1989-08-10,,
Ingeniero Industrial,24,1989-08-10,,
Ingeniero Electricista,24,1989-08-10,,
Ingeniero Industrial,24,1989-08-01,,
Ingeniero Industrial,24,1989-07-26,,
Ingeniero Electrónico,24,1989-07-25,,
Ingeniero Industrial,24,1989-07-25,,
Ingeniero Mecánico,24,1989-07-19,,
Ingeniero Mecánico,24,1989-07-18,,
Ingeniero Industrial,24,1989-07-18,,
Ingeniero Electricista,24,1989-07-18,,
Ingeniero Electrónico,24,1989-07-15,,
Ingeniero Electricista,24,1989-07-12,,
Ingeniero Industrial,24,1989-07-07,,
Ingeniero Industrial,24,1989-07-07,,
Ingeniero Industrial,24,1989-07-07,,
Ingeniero Industrial,24,1989-07-07,,
Licenciado en Análisis de Sistemas,23,1989-07-04,,
Ingeniero Químico,24,1989-06-29,,
Ingeniero Electricista,24,1989-06-29,,
Ingeniero Electrónico,24,1989-06-27,,
Ingeniero Mecánico,24,1989-06-26,,
Ingeniero Electrónico,24,1989-06-07,,
Ingeniero Electricista,24,1989-06-01,,
Ingeniero Industrial,24,1989-05-24,,
Ingeniero Industrial,24,1989-05-24,,
Ingeniero Mecánico,24,1989-05-23,,
Ingeniero Mecánico,24,1989-05-23,,
Ingeniero Mecánico,24,1989-05-23,,
Ingeniero Industrial,24,1989-05-15,,
Ingeniero Industrial,24,1989-05-05,,
Ingeniero Industrial,24,1989-04-25,,
Ingeniero Industrial,24,1989-04-24,,
Ingeniero Industrial,24,1989-04-24,,
Ingeniero Electrónico,24,1989-04-20,,
Ingeniero Electrónico,24,1989-04-11,,
Ingeniero Industrial,24,1989-04-04,,
Ingeniero Mecánico,24,1989-03-06,,
Ingeniero Industrial,24,1989-03-03,,
Ingeniero Industrial,24,1989-03-01,,
Ingeniero Electricista,24,1989-02-28,,
Ingeniero Industrial,24,1989-02-24,,
Ingeniero Industrial,24,1989-02-24,,
Ingeniero Industrial,24,1989-02-24,,
Ingeniero Naval,24,1989-02-22,,
Ingeniero Mecánico,24,1989-02-14,,
Ingeniero Mecánico,24,1989-02-09,,
Ingeniero Electricista,24,1989-02-09,,
Ingeniero Naval,24,1988-12-31,,
Ingeniero Industrial,24,1988-12-29,,
Ingeniero Electrónico,24,1988-12-29,,
Ingeniero Industrial,24,1988-12-29,,
Ingeniero Industrial,24,1988-12-27,,
Ingeniero Industrial,24,1988-12-27,,
Ingeniero Electrónico,24,1988-12-27,,
Ingeniero Electrónico,24,1988-12-27,,
Ingeniero Industrial,24,1988-12-22,,
Ingeniero Industrial,24,1988-12-21,,
Ingeniero Industrial,24,1988-12-21,,
Ingeniero Industrial,24,1988-12-21,,
Ingeniero Industrial,24,1988-12-21,,
Ingeniero Industrial,24,1988-12-21,,
Ingeniero Mecánico,24,1988-12-21,,
Ingeniero Mecánico,24,1988-12-21,,
Ingeniero Electrónico,24,1988-12-20,,
Ingeniero Electrónico,24,1988-12-20,,
Ingeniero Electricista,24,1988-12-14,,
Ingeniero Electrónico,24,1988-11-29,,
Ingeniero Industrial,24,1988-11-09,,
Ingeniero Electricista,24,1988-11-07,,
Ingeniero en Armas,24,1988-10-21,,
Ingeniero Naval,24,1988-10-12,,
Licenciado en Oceanografía,24,1988-10-11,,
Licenciado en Oceanografía,24,1988-09-30,,
Licenciado en Análisis de Sistemas,23,1988-09-06,,
Ingeniero Naval,23,1988-09-01,,
Ingeniero Químico,23,1988-08-24,,
Ingeniero Industrial,23,1988-08-19,,
Ingeniero Industrial,23,1988-08-18,,
Ingeniero Naval,23,1988-08-17,,
Ingeniero Naval,23,1988-08-10,,
Licenciado en Oceanografía,23,1988-08-01,,
Ingeniero Electrónico,23,1988-07-21,,
Ingeniero Industrial,23,1988-07-20,,
Ingeniero Químico,23,1988-07-14,,
Ingeniero Industrial,23,1988-07-11,,
Ingeniero Naval,23,1988-07-11,,
Licenciado en Oceanografía,23,1988-07-01,,
Ingeniero Electrónico,23,1988-06-28,,
Ingeniero Industrial,23,1988-06-28,,
Ingeniero Industrial,23,1988-06-28,,
Ingeniero Industrial,23,1988-06-28,,
Ingeniero Industrial,23,1988-06-23,,
Ingeniero Naval,23,1988-06-21,,
Ingeniero Naval,23,1988-06-10,,
Ingeniero Químico,23,1988-05-31,,
Ingeniero Electrónico,23,1988-05-24,,
Ingeniero Electrónico,23,1988-05-24,,
Ingeniero Industrial,23,1988-05-16,,
Ingeniero Electrónico,23,1988-05-09,,
Ingeniero Industrial,23,1988-05-04,,
Ingeniero Industrial,23,1988-05-03,,
Licenciado en Análisis de Sistemas,23,1988-05-03,,
Licenciado en Análisis de Sistemas,23,1988-05-03,,
Licenciado en Oceanografía,23,1988-05-01,,
Ingeniero Electrónico,23,1988-05-01,,
Ingeniero Electrónico,23,1988-04-26,,
Ingeniero Industrial,23,1988-04-26,,
Ingeniero Electrónico,23,1988-04-20,,
Ingeniero Electrónico,23,1988-04-13,,
Ingeniero Electrónico,23,1988-04-12,,
Licenciado en Análisis de Sistemas,23,1988-04-05,,
Licenciado en Análisis de Sistemas,23,1988-04-05,,
Licenciado en Análisis de Sistemas,22,1988-04-02,,
Licenciado en Análisis de Sistemas,23,1988-03-01,,
Ingeniero Industrial,23,1987-12-30,,
Ingeniero Mecánico,23,1987-12-30,,
Ingeniero Industrial,23,1987-12-23,,
Ingeniero Industrial,23,1987-12-14,,
Ingeniero Electrónico,23,1987-12-14,,
Ingeniero Industrial,23,1987-12-14,,
Licenciado en Análisis de Sistemas,23,1987-12-02,,
Licenciado en Análisis de Sistemas,23,1987-12-02,,
Licenciado en Análisis de Sistemas,23,1987-12-02,,
Licenciado en Análisis de Sistemas,23,1987-12-02,,
Licenciado en Análisis de Sistemas,23,1987-12-02,,
Licenciado en Análisis de Sistemas,23,1987-12-02,,
Licenciado en Análisis de Sistemas,23,1987-12-02,,
Licenciado en Análisis de Sistemas,23,1987-12-02,,
Licenciado en Oceanografía,23,1987-12-01,,
Licenciado en Oceanografía,23,1987-12-01,,
Licenciado en Oceanografía,23,1987-12-01,,
Ingeniero en Armas,23,1987-12-01,,
Licenciado en Análisis de Sistemas,23,1987-11-03,,
Licenciado en Análisis de Sistemas,23,1987-11-03,,
Ingeniero Electrónico,23,1987-10-26,,
Ingeniero Industrial,23,1987-10-13,,
Ingeniero Electrónico,23,1987-10-06,,
Licenciado en Análisis de Sistemas,23,1987-10-06,,
Licenciado en Análisis de Sistemas,23,1987-10-06,,
Licenciado en Oceanografía,23,1987-10-01,,
Licenciado en Análisis de Sistemas,23,1987-09-29,,
Licenciado en Análisis de Sistemas,23,1987-09-29,,
Licenciado en Análisis de Sistemas,23,1987-09-29,,
Licenciado en Análisis de Sistemas,23,1987-09-29,,
Licenciado en Análisis de Sistemas,23,1987-09-29,,
Licenciado en Análisis de Sistemas,23,1987-09-29,,
Licenciado en Análisis de Sistemas,23,1987-09-29,,
Licenciado en Análisis de Sistemas,23,1987-09-29,,
Licenciado en Análisis de Sistemas,23,1987-09-29,,
Licenciado en Análisis de Sistemas,23,1987-09-29,,
Licenciado en Análisis de Sistemas,23,1987-09-29,,
Licenciado en Análisis de Sistemas,23,1987-09-29,,
Licenciado en Análisis de Sistemas,23,1987-09-29,,
Ingeniero Electrónico,22,1987-09-09,,
Licenciado en Análisis de Sistemas,22,1987-08-31,,
Licenciado en Análisis de Sistemas,22,1987-08-31,,
Licenciado en Análisis de Sistemas,22,1987-08-31,,
Ingeniero Químico,22,1987-08-26,,
Ingeniero Electrónico,22,1987-08-26,,
Ingeniero Electrónico,22,1987-08-26,,
Ingeniero Industrial,22,1987-08-26,,
Licenciado en Análisis de Sistemas,22,1987-08-24,,
Licenciado en Análisis de Sistemas,22,1987-08-24,,
Ingeniero Industrial,22,1987-08-21,,
Ingeniero Industrial,22,1987-08-21,,
Ingeniero Mecánico,22,1987-08-21,,
Ingeniero Industrial,22,1987-08-19,,
Ingeniero Industrial,22,1987-08-07,,
Ingeniero Industrial,22,1987-08-04,,
Ingeniero Industrial,22,1987-08-04,,
Ingeniero Electrónico,22,1987-08-04,,
Licenciado en Oceanografía,22,1987-08-01,,
Licenciado en Oceanografía,22,1987-08-01,,
Licenciado en Oceanografía,22,1987-08-01,,
Ingeniero Electrónico,22,1987-07-31,,
Ingeniero Electrónico,22,1987-07-24,,
Ingeniero Industrial,22,1987-07-24,,
Ingeniero Electrónico,22,1987-07-22,,
Ingeniero Electrónico,22,1987-07-22,,
Ingeniero Electrónico,22,1987-07-22,,
Ingeniero Químico,22,1987-07-15,,
Ingeniero Electrónico,22,1987-07-13,,
Ingeniero Electrónico,22,1987-07-07,,
Licenciado en Análisis de Sistemas,22,1987-07-07,,
Licenciado en Análisis de Sistemas,22,1987-07-07,,
Licenciado en Análisis de Sistemas,22,1987-07-07,,
Licenciado en Análisis de Sistemas,22,1987-07-07,,
Licenciado en Análisis de Sistemas,22,1987-07-07,,
Licenciado en Análisis de Sistemas,22,1987-07-07,,
Licenciado en Análisis de Sistemas,22,1987-07-07,,
Ingeniero Electrónico,22,1987-07-02,,
Ingeniero Mecánico,22,1987-07-02,,
Ingeniero Electrónico,22,1987-06-23,,
Ingeniero Electrónico,22,1987-06-23,,
Ingeniero Industrial,22,1987-06-13,,
Ingeniero Industrial,22,1987-06-12,,
Ingeniero Industrial,22,1987-06-12,,
Ingeniero Industrial,22,1987-05-29,,
Ingeniero Mecánico,22,1987-05-13,,
Ingeniero Industrial,22,1987-05-08,,
Ingeniero Industrial,22,1987-05-05,,
Ingeniero Industrial,22,1987-05-05,,
Ingeniero Industrial,22,1987-05-05,,
Ingeniero Naval,22,1987-05-05,,
Ingeniero Mecánico,22,1987-05-01,,
Ingeniero Electrónico,22,1987-05-01,,
Licenciado en Oceanografía,22,1987-05-01,,
Licenciado en Oceanografía,22,1987-05-01,,
Ingeniero Electrónico,22,1987-04-29,,
Ingeniero Industrial,22,1987-04-29,,
Ingeniero Industrial,22,1987-04-20,,
Ingeniero Industrial,22,1987-04-07,,
Ingeniero Industrial,22,1987-04-07,,
Ingeniero Industrial,22,1987-03-27,,
Ingeniero Electrónico,22,1987-03-27,,
Ingeniero Mecánico,22,1987-02-27,,
Ingeniero Industrial,22,1987-02-26,,
Ingeniero Electrónico,22,1987-02-18,,
Ingeniero Industrial,22,1987-02-16,,
Ingeniero Industrial,22,1986-12-30,,
Ingeniero Químico,22,1986-12-29,,
Ingeniero Industrial,22,1986-12-28,,
Ingeniero Electrónico,22,1986-12-22,,
Ingeniero Industrial,22,1986-12-09,,
Ingeniero Mecánico,22,1986-12-05,,
Licenciado en Análisis de Sistemas,22,1986-12-02,,
Licenciado en Análisis de Sistemas,22,1986-12-02,,
Licenciado en Análisis de Sistemas,22,1986-12-02,,
Licenciado en Análisis de Sistemas,22,1986-12-02,,
Licenciado en Análisis de Sistemas,22,1986-12-02,,
Licenciado en Análisis de Sistemas,22,1986-12-02,,
Licenciado en Análisis de Sistemas,22,1986-12-02,,
Licenciado en Análisis de Sistemas,22,1986-12-02,,
Licenciado en Análisis de Sistemas,22,1986-12-02,,
Licenciado en Análisis de Sistemas,22,1986-12-02,,
Licenciado en Análisis de Sistemas,22,1986-12-02,,
Licenciado en Análisis de Sistemas,22,1986-12-02,,
Licenciado en Análisis de Sistemas,22,1986-12-02,,
Licenciado en Análisis de Sistemas,23,1986-12-02,,
Licenciado en Análisis de Sistemas,22,1986-12-02,,
Licenciado en Análisis de Sistemas,22,1986-12-02,,
Licenciado en Análisis de Sistemas,22,1986-12-02,,
Licenciado en Análisis de Sistemas,22,1986-12-02,,
Licenciado en Análisis de Sistemas,22,1986-12-02,,
Licenciado en Análisis de Sistemas,22,1986-12-02,,
Licenciado en Análisis de Sistemas,22,1986-12-02,,
Licenciado en Análisis de Sistemas,22,1986-12-02,,
Licenciado en Análisis de Sistemas,22,1986-12-02,,
Licenciado en Análisis de Sistemas,22,1986-12-02,,
Licenciado en Análisis de Sistemas,22,1986-12-02,,
Licenciado en Análisis de Sistemas,22,1986-12-02,,
Licenciado en Análisis de Sistemas,22,1986-12-02,,
Licenciado en Análisis de Sistemas,22,1986-12-02,,
Licenciado en Análisis de Sistemas,22,1986-12-02,,
Licenciado en Análisis de Sistemas,22,1986-12-02,,
Licenciado en Análisis de Sistemas,22,1986-12-02,,
Licenciado en Análisis de Sistemas,22,1986-12-02,,
Licenciado en Análisis de Sistemas,22,1986-12-02,,
Licenciado en Análisis de Sistemas,22,1986-12-02,,
Licenciado en Análisis de Sistemas,22,1986-12-02,,
Licenciado en Análisis de Sistemas,22,1986-12-02,,
Licenciado en Análisis de Sistemas,22,1986-12-02,,
Licenciado en Análisis de Sistemas,22,1986-12-02,,
Licenciado en Análisis de Sistemas,22,1986-12-02,,
Licenciado en Análisis de Sistemas,22,1986-12-02,,
Licenciado en Análisis de Sistemas,22,1986-12-02,,
Licenciado en Análisis de Sistemas,22,1986-12-02,,
Licenciado en Análisis de Sistemas,22,1986-12-02,,
Licenciado en Análisis de Sistemas,22,1986-12-02,,
Licenciado en Análisis de Sistemas,22,1986-12-02,,
Licenciado en Análisis de Sistemas,22,1986-12-02,,
Licenciado en Análisis de Sistemas,22,1986-12-02,,
Licenciado en Análisis de Sistemas,22,1986-12-02,,
Licenciado en Análisis de Sistemas,22,1986-12-02,,
Licenciado en Análisis de Sistemas,22,1986-12-02,,
Licenciado en Análisis de Sistemas,22,1986-12-02,,
Licenciado en Análisis de Sistemas,22,1986-12-02,,
Licenciado en Análisis de Sistemas,22,1986-12-02,,
Licenciado en Análisis de Sistemas,22,1986-12-02,,
Licenciado en Análisis de Sistemas,22,1986-12-02,,
Licenciado en Análisis de Sistemas,22,1986-12-02,,
Licenciado en Análisis de Sistemas,22,1986-12-02,,
Licenciado en Análisis de Sistemas,22,1986-12-02,,
Licenciado en Análisis de Sistemas,22,1986-12-02,,
Licenciado en Análisis de Sistemas,22,1986-12-01,,
Licenciado en Oceanografía,22,1986-12-01,,
Licenciado en Oceanografía,22,1986-12-01,,
Ingeniero en Armas,22,1986-12-01,,
Ingeniero Industrial,22,1986-12-01,,
Ingeniero Mecánico,21,1986-10-10,,
Ingeniero Naval,21,1986-10-10,,
Ingeniero Naval,21,1986-10-09,,
Ingeniero Mecánico,21,1986-10-07,,
Ingeniero Industrial,21,1986-10-07,,
Ingeniero Industrial,21,1986-10-07,,
Licenciado en Oceanografía,22,1986-10-01,,
Ingeniero Químico,21,1986-09-30,,
Ingeniero Electrónico,21,1986-09-30,,
Ingeniero Industrial,21,1986-09-24,,
Ingeniero Industrial,21,1986-08-29,,
Ingeniero Electrónico,21,1986-08-28,,
Ingeniero Electrónico,21,1986-08-28,,
Ingeniero Químico,21,1986-08-12,,
